Name,Dateiname,Layer,Position X,Position Y,Position Z
LB,ODS4P364.DWG,FEUER,-416.00,-1606.00,0.00
LB,ODS4P364.DWG,FEUER,-434.00,-1602.00,0.00
LB,ODS4P364.DWG,FEUER,-438.00,-1602.00,0.00
LB,ODS4P364.DWG,FEUER,-430.00,-1602.00,0.00
LB,ODS4P364.DWG,FEUER,-422.00,-1602.00,0.00
LB,ODS4P364.DWG,FEUER,-426.00,-1602.00,0.00
LB,ODS4P364.DWG,FEUER,-452.00,-1580.00,0.00
LB,ODS4P365.DWG,FEUER,-363.26,-1473.34,0.00
LB,ODS4P365.DWG,FEUER,-333.94,-1510.79,0.00
LB,ODS4P365.DWG,FEUER,-362.76,-1466.73,0.00
LB,ODS4P365.DWG,FEUER,-364.95,-1469.99,0.00
LB,ODS4P365.DWG,FEUER,-361.27,-1470.27,0.00
LB,ODS4P365.DWG,FEUER,-323.50,-1512.01,0.00
LB,ODS4P365.DWG,FEUER,-321.01,-1516.20,0.00
LB,ODS4P365.DWG,FEUER,-324.89,-1515.27,0.00
LB,ODS4P365.DWG,FEUER,-332.25,-1514.89,0.00
LB,ODS4P365.DWG,FEUER,-328.47,-1512.56,0.00
LB,ODS4P365.DWG,FEUER,-348.05,-1497.75,0.00
LB,ODS4P365.DWG,FEUER,-339.90,-1491.79,0.00
LB,ODS4P365.DWG,FEUER,-342.88,-1489.27,0.00
LB,ODS4P365.DWG,FEUER,-343.97,-1494.21,0.00
LB,ODS4P365.DWG,FEUER,-344.17,-1502.41,0.00
LB,ODS4P365.DWG,FEUER,-341.39,-1498.68,0.00
LB,ODS4P365.DWG,FEUER,-340.79,-1477.16,0.00
LB,ODS4P365.DWG,FEUER,-337.61,-1474.83,0.00
LB,ODS4P365.DWG,FEUER,-338.41,-1480.52,0.00
LB,ODS4P365.DWG,FEUER,-338.81,-1486.20,0.00
LB,ODS4P365.DWG,FEUER,-341.39,-1483.87,0.00
LB,ODS4P365.DWG,FEUER,-317.83,-1514.43,0.00
LB,ODS4P365.DWG,FEUER,-323.00,-1487.69,0.00
LB,ODS4P366.DWG,FEUER,-275.55,-1673.08,0.00
LB,ODS4P365.DWG,FEUER,-314.15,-1490.67,0.00
LB,ODS4P365.DWG,FEUER,-321.51,-1494.30,0.00
LB,ODS4P365.DWG,FEUER,-319.52,-1490.02,0.00
LB,ODS4P366.DWG,FEUER,-295.99,-1672.92,0.00
LB,ODS4P366.DWG,FEUER,-300.90,-1672.76,0.00
LB,ODS4P366.DWG,FEUER,-291.09,-1672.76,0.00
LB,ODS4P366.DWG,FEUER,-280.11,-1673.08,0.00
LB,ODS4P366.DWG,FEUER,-285.18,-1673.08,0.00
LB,ODS4P365.DWG,FEUER,-316.54,-1494.40,0.00
LB,ODS4P365.DWG,FEUER,-307.50,-1505.48,0.00
LB,ODS4P365.DWG,FEUER,-303.02,-1505.30,0.00
LB,ODS4P365.DWG,FEUER,-300.34,-1509.21,0.00
LB,ODS4P365.DWG,FEUER,-305.11,-1509.30,0.00
LB,ODS4P365.DWG,FEUER,-308.69,-1509.40,0.00
LB,ODS4P365.DWG,FEUER,-313.36,-1497.94,0.00
LB,ODS4P365.DWG,FEUER,-310.87,-1494.49,0.00
LB,ODS4P365.DWG,FEUER,-307.79,-1498.22,0.00
LB,ODS4P365.DWG,FEUER,-305.31,-1501.76,0.00
LB,ODS4P365.DWG,FEUER,-310.18,-1501.76,0.00
LB,ODS4P365.DWG,FEUER,-340.69,-1505.30,0.00
LB,ODS4P364.DWG,FEUER,-454.00,-1514.00,0.00
LB,ODS4P364.DWG,FEUER,-450.00,-1514.00,0.00
LB,ODS4P364.DWG,FEUER,-458.00,-1514.00,0.00
LB,ODS4P364.DWG,FEUER,-460.00,-1510.00,0.00
LB,ODS4P364.DWG,FEUER,-460.00,-1516.00,0.00
LB,ODS4P364.DWG,FEUER,-432.00,-1500.00,0.00
LB,ODS4P364.DWG,FEUER,-430.00,-1502.00,0.00
LB,ODS4P364.DWG,FEUER,-456.00,-1510.00,0.00
LB,ODS4P364.DWG,FEUER,-452.00,-1516.00,0.00
LB,ODS4P364.DWG,FEUER,-456.00,-1516.00,0.00
LB,ODS4P364.DWG,FEUER,-460.00,-1504.00,0.00
LB,ODS4P364.DWG,FEUER,-452.00,-1588.00,0.00
LB,ODS4P364.DWG,FEUER,-460.00,-1490.00,0.00
LB,ODS4P364.DWG,FEUER,-456.00,-1588.00,0.00
LB,ODS4P364.DWG,FEUER,-454.00,-1584.00,0.00
LB,ODS4P364.DWG,FEUER,-456.00,-1580.00,0.00
LB,ODS4P364.DWG,FEUER,-458.00,-1494.00,0.00
LB,ODS4P364.DWG,FEUER,-460.00,-1498.00,0.00
LB,ODS4P364.DWG,FEUER,-448.00,-1490.00,0.00
LB,ODS4P364.DWG,FEUER,-456.00,-1490.00,0.00
LB,ODS4P364.DWG,FEUER,-452.00,-1490.00,0.00
LB,ODS4P364.DWG,FEUER,-432.00,-1504.00,0.00
LB,ODS4P365.DWG,FEUER,-344.17,-1516.66,0.00
LB,ODS4P365.DWG,FEUER,-339.90,-1516.48,0.00
LB,ODS4P365.DWG,FEUER,-343.08,-1519.74,0.00
LB,ODS4P364.DWG,FEUER,-430.00,-1474.00,0.00
LB,ODS4P365.DWG,FEUER,-346.36,-1519.74,0.00
LB,ODS4P365.DWG,FEUER,-339.20,-1510.33,0.00
LB,ODS4P365.DWG,FEUER,-343.48,-1508.56,0.00
LB,ODS4P365.DWG,FEUER,-334.53,-1517.69,0.00
LB,ODS4P365.DWG,FEUER,-341.79,-1514.06,0.00
LB,ODS4P365.DWG,FEUER,-337.12,-1514.71,0.00
LB,ODS4P364.DWG,FEUER,-422.00,-1474.00,0.00
LB,ODS4P364.DWG,FEUER,-432.00,-1478.00,0.00
LB,ODS4P364.DWG,FEUER,-428.00,-1478.00,0.00
LB,ODS4P364.DWG,FEUER,-436.00,-1504.00,0.00
LB,ODS4P364.DWG,FEUER,-428.00,-1504.00,0.00
LB,ODS4P364.DWG,FEUER,-430.00,-1506.00,0.00
LB,ODS4P364.DWG,FEUER,-426.00,-1480.00,0.00
LB,ODS4P364.DWG,FEUER,-426.00,-1476.00,0.00
LB,ODS4P364.DWG,FEUER,-422.00,-1482.00,0.00
LB,ODS4P364.DWG,FEUER,-424.00,-1478.00,0.00
LB,ODS4P364.DWG,FEUER,-420.00,-1478.00,0.00
RL,OS3P3117.DWG,FEUER,334.81,-1860.36,0.00
RL,OS3P3117.DWG,FEUER,334.22,-1863.28,0.00
RL,OS3P3117.DWG,FEUER,333.77,-1865.92,0.00
RL,OS3P3117.DWG,FEUER,330.07,-1835.36,0.00
RL,OS3P3117.DWG,FEUER,328.29,-1876.61,0.00
RL,OS3P3117.DWG,FEUER,333.92,-1841.20,0.00
RL,OS3P3117.DWG,FEUER,326.36,-1847.72,0.00
RL,OS3P3117.DWG,FEUER,334.36,-1868.55,0.00
RL,OS3P3117.DWG,FEUER,335.99,-1870.36,0.00
RL,OS3P3117.DWG,FEUER,336.29,-1872.58,0.00
RL,OS3P3117.DWG,FEUER,337.18,-1874.94,0.00
RL,OS3P3117.DWG,FEUER,335.99,-1867.72,0.00
RL,OS3P3117.DWG,FEUER,337.18,-1860.78,0.00
RL,OS3P3117.DWG,FEUER,336.73,-1863.00,0.00
RL,OS3P3117.DWG,FEUER,336.14,-1865.50,0.00
RL,OS3P4120.DWG,FEUER,340.05,-1867.61,0.00
RL,OS3P4120.DWG,FEUER,339.94,-1865.64,0.00
RL,OS3P4120.DWG,FEUER,339.88,-1863.46,0.00
RL,OS3P4120.DWG,FEUER,339.99,-1869.73,0.00
RL,OS3P4120.DWG,FEUER,337.56,-1862.37,0.00
RL,OS3P4120.DWG,FEUER,337.50,-1865.69,0.00
RL,OS3P4120.DWG,FEUER,337.50,-1868.44,0.00
RL,OS3P4120.DWG,FEUER,339.77,-1860.97,0.00
RL,OS3P3117.DWG,FEUER,331.99,-1811.20,0.00
RL,OS3P3117.DWG,FEUER,338.22,-1819.67,0.00
RL,OS3P3117.DWG,FEUER,337.03,-1885.22,0.00
RL,OS3P3117.DWG,FEUER,334.96,-1801.34,0.00
RL,OS3P4120.DWG,FEUER,339.83,-1858.53,0.00
RL,OS3P4120.DWG,FEUER,339.88,-1856.36,0.00
RL,OS3P3117.DWG,FEUER,329.62,-1827.31,0.00
RL,OS3P2107.DWG,FEUER,362.58,-1909.49,0.00
RL,OS3P1110.DWG,FEUER,349.96,-1879.67,0.00
RL,OS3P1110.DWG,FEUER,379.97,-1881.83,0.00
RL,OS3P2107.DWG,FEUER,359.42,-1908.17,0.00
RL,OS3P2107.DWG,FEUER,340.15,-1874.94,0.00
RL,OS3P2107.DWG,FEUER,345.51,-1881.78,0.00
RL,OS3P2107.DWG,FEUER,346.63,-1885.25,0.00
RL,OS3P1110.DWG,FEUER,382.72,-1885.66,0.00
RL,OS3P1110.DWG,FEUER,354.49,-1879.42,0.00
RL,OS3P1110.DWG,FEUER,348.64,-1874.32,0.00
RL,OS3P1110.DWG,FEUER,348.92,-1905.40,0.00
RL,OS3P1110.DWG,FEUER,355.93,-1868.01,0.00
RL,OS3P1110.DWG,FEUER,362.74,-1821.75,0.00
RL,OS3P1110.DWG,FEUER,382.64,-1849.18,0.00
RL,OS3P1110.DWG,FEUER,378.76,-1857.33,0.00
RL,OS3P2107.DWG,FEUER,347.43,-1808.58,0.00
RL,OS3P2107.DWG,FEUER,349.73,-1805.16,0.00
RL,OS3P2107.DWG,FEUER,340.91,-1803.42,0.00
RL,OS3P2107.DWG,FEUER,344.07,-1809.59,0.00
RL,OS3P3117.DWG,FEUER,337.48,-1876.61,0.00
RL,OS3P2107.DWG,FEUER,368.30,-1807.87,0.00
RL,OS3P2107.DWG,FEUER,354.84,-1794.75,0.00
RL,OS3P2107.DWG,FEUER,340.45,-1806.73,0.00
RL,OS3P2107.DWG,FEUER,352.61,-1861.94,0.00
RL,OS3P2107.DWG,FEUER,349.19,-1861.28,0.00
RL,OS3P2107.DWG,FEUER,349.55,-1864.29,0.00
RL,OS3P2107.DWG,FEUER,352.06,-1842.86,0.00
RL,OS3P2107.DWG,FEUER,378.33,-1850.43,0.00
RL,OS3P2107.DWG,FEUER,373.94,-1849.71,0.00
RL,OS3P2107.DWG,FEUER,357.31,-1844.39,0.00
RL,OS3P4120.DWG,FEUER,337.52,-1859.41,0.00
RL,OS5P4103.DWG,FEUER,403.70,-1914.12,0.00
RL,OS5P4103.DWG,FEUER,391.90,-1924.90,0.00
RL,OS5P4103.DWG,FEUER,390.51,-1932.94,0.00
RL,OS5P4103.DWG,FEUER,409.49,-1923.66,0.00
RL,OS5P4103.DWG,FEUER,400.09,-1925.48,0.00
RL,OS5P4103.DWG,FEUER,403.34,-1924.65,0.00
RL,OS5P4103.DWG,FEUER,406.44,-1924.23,0.00
RL,OS5P3102.DWG,FEUER,384.36,-1799.90,0.00
RL,OS5P3102.DWG,FEUER,354.22,-1857.52,0.00
RL,OS5P3102.DWG,FEUER,343.80,-1875.64,0.00
RL,OS5P3102.DWG,FEUER,347.62,-1877.18,0.00
RL,OS5P3102.DWG,FEUER,356.66,-1858.49,0.00
RL,OS5P3102.DWG,FEUER,387.36,-1801.43,0.00
RL,OS5P3102.DWG,FEUER,387.16,-1799.19,0.00
RL,OS5P3102.DWG,FEUER,384.15,-1873.82,0.00
RL,OS5P4103.DWG,FEUER,408.61,-1920.96,0.00
RL,OS5P4103.DWG,FEUER,406.17,-1921.64,0.00
RL,OS5P4103.DWG,FEUER,403.43,-1921.85,0.00
RL,OS5P4103.DWG,FEUER,395.99,-1918.07,0.00
RL,OS5P4103.DWG,FEUER,397.85,-1914.70,0.00
RL,OS5P4103.DWG,FEUER,405.90,-1916.81,0.00
RL,OS5P4103.DWG,FEUER,401.07,-1918.40,0.00
RL,OS5P4103.DWG,FEUER,399.92,-1922.68,0.00
RL,OS5P4103.DWG,FEUER,392.78,-1929.52,0.00
RL,OS5P4103.DWG,FEUER,394.91,-1927.53,0.00
RL,OS5P4103.DWG,FEUER,397.34,-1926.30,0.00
RL,OS5P4103.DWG,FEUER,390.49,-1929.53,0.00
RL,OS5P4103.DWG,FEUER,397.38,-1923.61,0.00
RL,OS5P4103.DWG,FEUER,394.64,-1924.99,0.00
RL,OS5P4103.DWG,FEUER,392.26,-1926.98,0.00
RL,OS5P3102.DWG,FEUER,370.86,-1902.43,0.00
RL,OS5P3102.DWG,FEUER,371.47,-1904.72,0.00
RL,OS5P3102.DWG,FEUER,372.54,-1906.81,0.00
RL,OS5P3102.DWG,FEUER,372.09,-1900.39,0.00
RL,OS5P3102.DWG,FEUER,345.32,-1878.19,0.00
RL,OS5P3102.DWG,FEUER,362.52,-1894.01,0.00
RL,OS5P3102.DWG,FEUER,365.52,-1896.36,0.00
RL,OS5P3102.DWG,FEUER,378.63,-1917.06,0.00
RL,OS5P3102.DWG,FEUER,381.95,-1916.66,0.00
RL,OS5P3102.DWG,FEUER,379.61,-1915.02,0.00
RL,OS5P3102.DWG,FEUER,388.51,-1920.23,0.00
RL,OS5P3102.DWG,FEUER,384.95,-1918.34,0.00
RL,OS5P3102.DWG,FEUER,381.03,-1918.64,0.00
RL,OS5P3102.DWG,FEUER,384.59,-1920.48,0.00
RL,OS5P3102.DWG,FEUER,387.34,-1922.32,0.00
RL,OS5P3102.DWG,FEUER,358.40,-1888.55,0.00
RL,OS5P3102.DWG,FEUER,360.54,-1890.19,0.00
RL,OS5P3102.DWG,FEUER,362.68,-1891.82,0.00
RL,OS5P3102.DWG,FEUER,356.06,-1886.61,0.00
RL,OS5P3102.DWG,FEUER,349.50,-1879.68,0.00
RL,OS5P3102.DWG,FEUER,351.94,-1882.33,0.00
RL,OS5P3102.DWG,FEUER,354.08,-1884.78,0.00
RL,OS5P3102.DWG,FEUER,365.17,-1894.27,0.00
RL,OS5P3102.DWG,FEUER,351.83,-1885.08,0.00
RL,OS5P3102.DWG,FEUER,349.65,-1882.83,0.00
RL,OS5P3102.DWG,FEUER,347.41,-1880.49,0.00
RL,OS5P3102.DWG,FEUER,353.82,-1887.32,0.00
RL,OS5P3102.DWG,FEUER,360.43,-1892.63,0.00
RL,OS5P3102.DWG,FEUER,358.24,-1890.90,0.00
RL,OS5P3102.DWG,FEUER,356.31,-1889.21,0.00
RL,OS3P1110.DWG,FEUER,363.54,-1910.36,0.00
RL,ODS5P398.DWG,FEUER,425.48,-1795.29,0.00
RL,ODS5P398.DWG,FEUER,427.93,-1793.19,0.00
RL,ODS5P398.DWG,FEUER,430.68,-1791.64,0.00
RL,ODS5P398.DWG,FEUER,427.04,-1789.77,0.00
RL,ODS5P398.DWG,FEUER,455.81,-1813.03,0.00
RL,ODS5P398.DWG,FEUER,414.92,-1788.04,0.00
RL,ODS5P398.DWG,FEUER,410.11,-1786.02,0.00
RL,ODS5P398.DWG,FEUER,421.90,-1793.37,0.00
RL,ODS5P398.DWG,FEUER,429.55,-1897.45,0.00
RL,ODS5P398.DWG,FEUER,431.21,-1892.38,0.00
RL,ODS5P398.DWG,FEUER,433.38,-1896.97,0.00
RL,ODS5P398.DWG,FEUER,431.76,-1899.64,0.00
RL,ODS5P398.DWG,FEUER,422.83,-1796.89,0.00
RL,ODS5P398.DWG,FEUER,431.50,-1887.89,0.00
RL,ODS5P398.DWG,FEUER,429.21,-1889.74,0.00
RL,ODS5P492.DWG,FEUER,388.66,-1909.17,0.00
RL,ODS5P492.DWG,FEUER,369.56,-1902.19,0.00
RL,ODS5P492.DWG,FEUER,362.69,-1891.74,0.00
RL,ODS5P492.DWG,FEUER,386.31,-1908.77,0.00
RL,ODS5P492.DWG,FEUER,377.56,-1906.06,0.00
RL,ODS5P492.DWG,FEUER,379.64,-1907.03,0.00
RL,ODS5P492.DWG,FEUER,383.00,-1908.10,0.00
RL,ODS5P492.DWG,FEUER,349.10,-1885.32,0.00
RL,ODS5P398.DWG,FEUER,474.57,-1783.20,0.00
RL,ODS5P398.DWG,FEUER,459.27,-1799.58,0.00
RL,ODS5P398.DWG,FEUER,475.66,-1818.40,0.00
RL,ODS5P398.DWG,FEUER,475.89,-1790.50,0.00
RL,ODS5P398.DWG,FEUER,416.64,-1889.34,0.00
RL,ODS5P398.DWG,FEUER,463.72,-1800.63,0.00
RL,ODS5P398.DWG,FEUER,482.44,-1815.66,0.00
RL,ODS5P286.DWG,FEUER,481.45,-1834.04,0.00
RL,ODS5P286.DWG,FEUER,475.90,-1831.04,0.00
RL,ODS5P286.DWG,FEUER,475.85,-1838.83,0.00
RL,ODS5P286.DWG,FEUER,497.64,-1838.48,0.00
RL,ODS5P286.DWG,FEUER,505.22,-1851.27,0.00
RL,ODS5P286.DWG,FEUER,497.94,-1851.57,0.00
RL,ODS5P286.DWG,FEUER,496.11,-1846.94,0.00
RL,ODS5P286.DWG,FEUER,433.20,-1801.73,0.00
RL,ODS5P286.DWG,FEUER,422.51,-1801.83,0.00
RL,ODS5P286.DWG,FEUER,412.64,-1792.86,0.00
RL,ODS5P286.DWG,FEUER,410.21,-1789.49,0.00
RL,ODS5P286.DWG,FEUER,425.36,-1802.90,0.00
RL,ODS5P286.DWG,FEUER,430.71,-1800.41,0.00
RL,ODS5P286.DWG,FEUER,432.54,-1806.57,0.00
RL,ODS5P286.DWG,FEUER,429.79,-1804.94,0.00
RL,ODS5P287.DWG,FEUER,426.36,-1928.30,0.00
RL,ODS5P287.DWG,FEUER,428.59,-1925.94,0.00
RL,ODS5P287.DWG,FEUER,426.00,-1925.87,0.00
RL,ODS5P287.DWG,FEUER,428.73,-1928.30,0.00
RL,ODS5P398.DWG,FEUER,434.87,-1899.77,0.00
RL,ODS5P398.DWG,FEUER,439.06,-1899.81,0.00
RL,ODS5P398.DWG,FEUER,442.43,-1899.69,0.00
RL,ODS5P287.DWG,FEUER,409.44,-1928.37,0.00
RL,ODS5P287.DWG,FEUER,395.84,-1926.55,0.00
RL,ODS5P287.DWG,FEUER,393.54,-1926.34,0.00
RL,ODS5P287.DWG,FEUER,393.46,-1928.44,0.00
RL,ODS5P287.DWG,FEUER,395.91,-1928.50,0.00
RL,ODS5P287.DWG,FEUER,409.44,-1926.34,0.00
RL,ODS5P287.DWG,FEUER,402.46,-1928.50,0.00
RL,ODS5P287.DWG,FEUER,402.39,-1926.41,0.00
RL,ODS5P492.DWG,FEUER,374.81,-1905.35,0.00
RL,ODS7P396.DWG,FEUER,435.59,-1924.82,0.00
RL,ODS7P396.DWG,FEUER,395.53,-1922.79,0.00
RL,ODS7P396.DWG,FEUER,398.08,-1922.89,0.00
RL,ODS7P396.DWG,FEUER,436.72,-1922.18,0.00
RL,ODS7P396.DWG,FEUER,440.60,-1924.55,0.00
RL,ODS7P396.DWG,FEUER,439.26,-1922.44,0.00
RL,ODS7P396.DWG,FEUER,438.15,-1924.76,0.00
RL,ODS7P396.DWG,FEUER,401.19,-1922.89,0.00
RL,ODS7P396.DWG,FEUER,415.09,-1924.53,0.00
RL,ODS7P396.DWG,FEUER,417.47,-1925.45,0.00
RL,ODS7P396.DWG,FEUER,415.09,-1926.98,0.00
RL,ODS7P396.DWG,FEUER,412.39,-1924.13,0.00
RL,ODS7P396.DWG,FEUER,404.05,-1923.00,0.00
RL,ODS7P396.DWG,FEUER,406.74,-1923.41,0.00
RL,ODS7P396.DWG,FEUER,409.29,-1923.51,0.00
RL,ODS7P396.DWG,FEUER,431.73,-1905.30,0.00
RL,ODS7P396.DWG,FEUER,437.83,-1900.98,0.00
RL,ODS7P396.DWG,FEUER,431.85,-1901.53,0.00
RL,OS3P1110.DWG,FEUER,360.00,-1936.95,0.00
RL,OS3P1110.DWG,FEUER,374.94,-1922.18,0.00
RL,OS3P1110.DWG,FEUER,379.88,-1927.64,0.00
RL,OS3P1110.DWG,FEUER,369.28,-1924.98,0.00
RL,ODS7P396.DWG,FEUER,435.43,-1903.95,0.00
RL,ODS7P396.DWG,FEUER,443.43,-1920.42,0.00
RL,ODS7P396.DWG,FEUER,443.34,-1917.21,0.00
RL,ODS7P396.DWG,FEUER,439.49,-1918.26,0.00
RL,ODS7P396.DWG,FEUER,441.23,-1910.23,0.00
RL,ODS7P396.DWG,FEUER,440.58,-1903.94,0.00
RL,ODS7P396.DWG,FEUER,438.53,-1906.86,0.00
RL,ODS7P396.DWG,FEUER,442.87,-1906.74,0.00
RL,ODS5P492.DWG,FEUER,354.60,-1885.93,0.00
RL,ODS5P492.DWG,FEUER,351.70,-1884.35,0.00
RL,ODS5P492.DWG,FEUER,349.41,-1882.72,0.00
RL,ODS5P492.DWG,FEUER,357.86,-1887.11,0.00
RL,ODS5P492.DWG,FEUER,364.78,-1892.61,0.00
RL,ODS5P492.DWG,FEUER,362.80,-1889.45,0.00
RL,ODS5P492.DWG,FEUER,360.10,-1888.18,0.00
RL,ODS5P492.DWG,FEUER,351.95,-1887.05,0.00
RL,ODS5P492.DWG,FEUER,365.75,-1897.65,0.00
RL,ODS5P492.DWG,FEUER,367.37,-1900.05,0.00
RL,ODS5P492.DWG,FEUER,372.01,-1904.12,0.00
RL,ODS5P492.DWG,FEUER,364.27,-1895.05,0.00
RL,ODS5P492.DWG,FEUER,354.95,-1888.48,0.00
RL,ODS5P492.DWG,FEUER,357.50,-1889.60,0.00
RL,ODS5P492.DWG,FEUER,359.94,-1890.67,0.00
RL,ODS7P396.DWG,FEUER,401.14,-1925.55,0.00
RL,ODS7P396.DWG,FEUER,398.14,-1925.23,0.00
RL,ODS7P396.DWG,FEUER,395.58,-1925.44,0.00
RL,ODS7P396.DWG,FEUER,403.84,-1925.75,0.00
RL,ODS7P396.DWG,FEUER,412.49,-1926.93,0.00
RL,ODS7P396.DWG,FEUER,409.24,-1926.41,0.00
RL,ODS7P396.DWG,FEUER,406.69,-1926.11,0.00
RL,ODS5P492.DWG,FEUER,382.80,-1905.76,0.00
RL,ODS5P492.DWG,FEUER,370.33,-1899.59,0.00
RL,ODS5P492.DWG,FEUER,367.78,-1897.50,0.00
RL,ODS5P492.DWG,FEUER,366.46,-1895.00,0.00
RL,ODS5P492.DWG,FEUER,372.77,-1901.48,0.00
RL,ODS5P492.DWG,FEUER,380.41,-1904.69,0.00
RL,ODS5P492.DWG,FEUER,378.07,-1903.46,0.00
RL,ODS5P492.DWG,FEUER,375.06,-1902.60,0.00
